,id,host_id,neighbourhood,region,room_type,price,minimum_nights,reviews_count_bc,reviews_activity,reviews_month_bc,reviews_engagement
11029,38436701,124863072,Yan na wa,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11030,39119966,299981737,Bang Khae,Southwest,Entire home/apt,400,1,0.0,Low,0.0,Low
11031,38653324,46224081,Bang Rak,Southwest,Entire home/apt,4000,1,2.30756575891251,High,0.29410700767833187,Moderate
11032,38694653,291833055,Bang Rak,Southwest,Entire home/apt,1200,90,0.0,Low,0.0,Low
11033,38706675,52161947,Rat Burana,Southwest,Entire home/apt,1057,1,1.3945657669083018,Moderate,0.08862926325817572,Moderate
11034,38896656,231376821,Nong Khaem,Southwest,Entire home/apt,500,2,0.6510879906666404,Low,0.028894458757127702,Low
11035,38709468,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11036,38709818,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11037,38709895,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11038,38709944,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11039,38709987,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11040,38710027,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11041,38710061,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11042,38710118,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11043,38710181,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11044,38710223,208133734,Bang Khae,Southwest,Entire home/apt,3687,1,0.0,Low,0.0,Low
11045,38966890,226619920,Bang Rak,Southwest,Entire home/apt,1050,1,0.0,Low,0.0,Low
11046,38993693,298778394,Bang Kho laen,Southwest,Entire home/apt,2214,3,0.0,Low,0.0,Low
11047,39241040,299225251,Sathon,Southwest,Entire home/apt,1500,1,1.2247932123089034,Moderate,0.07256450711301977,Moderate
11048,39062794,295961841,Bang Rak,Southwest,Entire home/apt,1800,1,0.0,Low,0.0,Low
11049,39247196,231215655,Khlong San,Southwest,Entire home/apt,1971,1,1.2247932123089034,Moderate,0.07256450711301977,Moderate
11050,39264616,231215655,Khlong San,Southwest,Entire home/apt,1939,1,0.0,Low,0.0,Low
11051,39284477,231215655,Khlong San,Southwest,Entire home/apt,1939,1,1.2247932123089034,Moderate,0.07256450711301977,Moderate
11052,39404478,201677068,Thung khru,Southwest,Entire home/apt,1057,1,1.5282373466484782,Moderate,0.11137892354360517,Moderate
11053,39301909,298779338,Bang Rak,Southwest,Entire home/apt,2200,2,3.0275108558387442,High,0.5358978863624945,High
11054,39311765,287988340,Rat Burana,Southwest,Entire home/apt,750,60,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11055,39327387,299225251,Sathon,Southwest,Entire home/apt,650,1,0.6510879906666404,Low,0.028894458757127702,Low
11056,39328207,299225251,Sathon,Southwest,Entire home/apt,850,1,0.0,Low,0.0,Low
11057,39371458,12863564,Bang Rak,Southwest,Entire home/apt,1469,2,0.0,Low,0.0,Low
11058,39545563,303835805,Khlong San,Southwest,Entire home/apt,1239,1,0.0,Low,0.0,Low
11059,39567894,304024829,Yan na wa,Southwest,Entire home/apt,1110,1,0.0,Low,0.0,Low
11060,39568409,269693222,Sathon,Southwest,Entire home/apt,2192,1,2.5154848191879617,High,0.3698241422989252,High
11061,39588492,304187993,Bangkok Yai,Southwest,Entire home/apt,700,1,0.0,Low,0.0,Low
11062,39785758,6308634,Khlong San,Southwest,Entire home/apt,1350,1,2.5154848191879617,High,0.3722858799630181,High
11063,39803245,138912570,Khlong San,Southwest,Entire home/apt,1690,2,0.0,Low,0.0,Low
11064,39451421,28809954,Thon buri,Southwest,Entire home/apt,1151,2,2.2777393054206434,High,0.29410700767833187,Moderate
11065,39690458,305053924,Thon buri,Southwest,Entire home/apt,1200,1,1.8799075570967627,Moderate,0.1830369591360309,Moderate
11066,39875014,190070213,Yan na wa,Southwest,Entire home/apt,1390,2,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11067,39517355,132473239,Yan na wa,Southwest,Entire home/apt,1190,1,2.245996039897649,High,0.2788285834626853,Moderate
11068,39518464,132473239,Yan na wa,Southwest,Entire home/apt,1390,1,2.6301440850016133,High,0.40920308987666665,High
11069,39539462,1927968,Sathon,Southwest,Entire home/apt,1400,1,2.8915257321808143,High,0.49596342557553696,High
11070,39539818,303800172,Sathon,Southwest,Entire home/apt,1400,3,2.4558355417098725,High,0.348751187587103,High
11071,39885927,305192706,Bang Rak,Southwest,Entire home/apt,975,2,2.335678680126528,High,0.3083699891852536,Moderate
11072,39886213,10170452,Bang Rak,Southwest,Entire home/apt,1558,1,2.2777393054206434,High,0.29410700767833187,Moderate
11073,39541224,303808760,Bang Rak,Southwest,Entire home/apt,1515,1,0.0,Low,0.0,Low
11074,40029432,308729512,Bang Rak,Southwest,Entire home/apt,2723,1,2.914095326961113,High,0.5063241460149033,High
11075,40068943,17223135,Sathon,Southwest,Entire home/apt,1300,2,0.9954614149509441,Moderate,0.04699779131937704,Moderate
11076,39925465,285546572,Samphanthawong,Southwest,Entire home/apt,1814,1,0.0,Low,0.0,Low
11077,39925480,285546572,Samphanthawong,Southwest,Entire home/apt,1814,1,0.0,Low,0.0,Low
11078,39925491,285546572,Samphanthawong,Southwest,Entire home/apt,2165,1,0.0,Low,0.0,Low
11079,39925502,285546572,Samphanthawong,Southwest,Entire home/apt,3326,1,0.0,Low,0.0,Low
11080,39925515,285546572,Samphanthawong,Southwest,Entire home/apt,2282,1,0.0,Low,0.0,Low
11081,39925531,285546572,Samphanthawong,Southwest,Entire home/apt,2165,1,0.0,Low,0.0,Low
11082,39925541,285546572,Samphanthawong,Southwest,Entire home/apt,1463,1,0.0,Low,0.0,Low
11083,39925667,285546572,Samphanthawong,Southwest,Entire home/apt,3326,1,0.6510879906666404,Low,0.055724727151990214,Moderate
11084,39925684,285546572,Samphanthawong,Southwest,Entire home/apt,2048,1,0.0,Low,0.0,Low
11085,39925713,285546572,Samphanthawong,Southwest,Entire home/apt,2282,1,0.0,Low,0.0,Low
11086,39925725,285546572,Samphanthawong,Southwest,Entire home/apt,2048,1,0.0,Low,0.0,Low
11087,40109859,162537040,Sathon,Southwest,Entire home/apt,1150,200,0.9954614149509441,Moderate,0.04699779131937704,Moderate
11088,39738193,305431299,Thon buri,Southwest,Entire home/apt,3280,1,0.6510879906666404,Low,0.028894458757127702,Low
11089,39942176,10170452,Bang Rak,Southwest,Entire home/apt,1558,1,1.941969292736452,Moderate,0.19437501126302698,Moderate
11090,39979823,17509085,Khlong San,Southwest,Entire home/apt,1790,3,2.335678680126528,High,0.3117880471824663,Moderate
11091,39992510,10170452,Bang Rak,Southwest,Entire home/apt,1558,1,1.9976920722182738,Moderate,0.21054835974434688,Moderate
11092,40122657,39744308,Bang Rak,Southwest,Entire home/apt,3983,1,2.245996039897649,High,0.282748831209836,Moderate
11093,39756957,285546572,Samphanthawong,Southwest,Entire home/apt,2758,1,0.0,Low,0.0,Low
11094,39757611,285546572,Samphanthawong,Southwest,Entire home/apt,2975,1,0.0,Low,0.0,Low
11095,39757729,285546572,Samphanthawong,Southwest,Entire home/apt,2975,1,0.0,Low,0.0,Low
11096,39758253,285546572,Samphanthawong,Southwest,Entire home/apt,2758,1,0.0,Low,0.0,Low
11097,39758314,285546572,Samphanthawong,Southwest,Entire home/apt,2457,1,0.0,Low,0.0,Low
11098,39758657,285546572,Samphanthawong,Southwest,Entire home/apt,2691,1,0.6510879906666404,Low,0.028894458757127702,Low
11099,39758727,285546572,Samphanthawong,Southwest,Entire home/apt,2691,1,0.0,Low,0.0,Low
11100,39760040,285546572,Samphanthawong,Southwest,Entire home/apt,4279,1,0.0,Low,0.0,Low
11101,39761294,194021695,Bang Rak,Southwest,Entire home/apt,1200,3,2.496445953169705,High,0.36221707652779556,High
11102,40151208,162537040,Sathon,Southwest,Entire home/apt,623,200,0.9954614149509441,Moderate,0.04699779131937704,Moderate
11103,40152588,162537040,Sathon,Southwest,Entire home/apt,1200,208,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11104,40173605,44630834,Sathon,Southwest,Entire home/apt,1214,15,1.2247932123089034,Moderate,0.08069061736922052,Moderate
11105,40256493,22109620,Sathon,Southwest,Entire home/apt,2200,1,0.0,Low,0.0,Low
11106,40598375,298779338,Bang Rak,Southwest,Entire home/apt,3857,2,3.3090193754404718,High,0.5985044901904857,High
11107,40334790,84616178,Bang Rak,Southwest,Entire home/apt,1160,1,1.6378355596125165,Moderate,0.13942329420177477,Moderate
11108,40282626,10170452,Bang Rak,Southwest,Entire home/apt,1385,1,1.6378355596125165,Moderate,0.13264246494058154,Moderate
11109,40380909,288307502,Thon buri,Southwest,Entire home/apt,860,7,0.6510879906666404,Low,0.028894458757127702,Low
11110,40293681,174931044,Bang Rak,Southwest,Entire home/apt,1172,1,1.6378355596125165,Moderate,0.13264246494058154,Moderate
11111,40298282,139189243,Sathon,Southwest,Entire home/apt,1500,1,2.5337627115421615,High,0.3794595674579727,High
11112,40396232,139189243,Sathon,Southwest,Entire home/apt,1757,1,2.696960616516694,High,0.43705859381354895,High
11113,40434289,8999485,Rat Burana,Southwest,Entire home/apt,1200,2,0.6510879906666404,Low,0.028894458757127702,Low
11114,40317332,304793117,Phasi Charoen,Southwest,Entire home/apt,1399,28,2.3622513656370576,High,0.32490932477010565,Moderate
11115,40667244,68596525,Chom Thong,Southwest,Entire home/apt,1190,1,0.0,Low,0.0,Low
11116,40801356,218032956,Bang Rak,Southwest,Entire home/apt,3856,2,0.6510879906666404,Low,0.028894458757127702,Low
11117,40807973,131710127,Bang Rak,Southwest,Entire home/apt,4100,1,0.0,Low,0.0,Low
11118,40461584,168835220,Sathon,Southwest,Entire home/apt,2700,2,0.0,Low,0.0,Low
11119,40483043,16552933,Chom Thong,Southwest,Entire home/apt,4725,7,1.2247932123089034,Moderate,0.07256450711301977,Moderate
11120,40722747,315867023,Bang Rak,Southwest,Entire home/apt,3595,30,2.754770775272311,High,0.4586240284660793,High
11121,40730488,316199792,Bang Rak,Southwest,Entire home/apt,1200,30,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11122,40848742,293369811,Phasi Charoen,Southwest,Entire home/apt,793,30,0.0,Low,0.0,Low
11123,40877710,15214203,Sathon,Southwest,Entire home/apt,1500,1,1.6378355596125165,Moderate,0.13942329420177477,Moderate
11124,40879249,15214203,Sathon,Southwest,Entire home/apt,3067,1,2.0481763322732762,High,0.23068008105657953,Moderate
11125,41025350,46632358,Bang Rak,Southwest,Entire home/apt,1200,6,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11126,40938071,20146259,Samphanthawong,Southwest,Entire home/apt,2414,2,2.65811461654816,High,0.4272724486634611,High
11127,40940764,318980015,Thon buri,Southwest,Entire home/apt,950,14,1.6378355596125165,Moderate,0.13942329420177477,Moderate
11128,40944574,294345312,Bang Rak,Southwest,Entire home/apt,3856,2,1.941969292736452,Moderate,0.19987419166551426,Moderate
11129,40980894,51192901,Sathon,Southwest,Entire home/apt,2885,1,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11130,40992049,51192901,Sathon,Southwest,Entire home/apt,2885,5,1.2247932123089034,Moderate,0.07256450711301977,Moderate
11131,40993256,51192901,Sathon,Southwest,Entire home/apt,2885,1,1.2247932123089034,Moderate,0.07256450711301977,Moderate
11132,41004044,57113494,Bang Rak,Southwest,Entire home/apt,1800,60,0.0,Low,0.0,Low
11133,41089313,52203058,Bang Rak,Southwest,Entire home/apt,990,1,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11134,41019875,25923645,Samphanthawong,Southwest,Entire home/apt,3500,2,1.3945657669083018,Moderate,0.09638641529825079,Moderate
11135,41099080,321467168,Bangkok Yai,Southwest,Entire home/apt,2200,1,0.6510879906666404,Low,0.028894458757127702,Low
11136,41101152,321467168,Bangkok Yai,Southwest,Entire home/apt,1800,1,1.2247932123089034,Moderate,0.5264318020570028,High
11137,41101592,321467168,Bangkok Yai,Southwest,Entire home/apt,1500,1,0.0,Low,0.0,Low
11138,41102185,321467168,Bangkok Yai,Southwest,Entire home/apt,1500,1,0.6510879906666404,Low,0.42556855282183925,High
11139,41182810,306704320,Bang Rak,Southwest,Entire home/apt,4085,2,1.7303127212812606,Moderate,0.3647905076929731,High
11140,41187254,321086496,Chom Thong,Southwest,Entire home/apt,2000,1,0.0,Low,0.0,Low
11141,41445466,49929391,Thon buri,Southwest,Entire home/apt,700,3,2.615460721095308,High,0.42556855282183925,High
11142,41142500,268971546,Khlong San,Southwest,Entire home/apt,1447,3,2.335678680126528,High,0.3184563597097541,Moderate
11143,41223829,146105301,Sathon,Southwest,Entire home/apt,2000,1,0.0,Low,0.0,Low
11144,41493097,67973902,Sathon,Southwest,Entire home/apt,1134,30,1.6378355596125165,Moderate,0.13942329420177477,Moderate
11145,41259369,323956501,Yan na wa,Southwest,Entire home/apt,900,1,1.2247932123089034,Moderate,0.08069061736922052,Moderate
11146,41512386,230586918,Bang Bon,Southwest,Entire home/apt,2000,1,0.0,Low,0.0,Low
11147,41700767,323956501,Yan na wa,Southwest,Entire home/apt,900,1,0.6510879906666404,Low,0.3794595674579727,High
11148,41726352,69289704,Bang Rak,Southwest,Entire home/apt,1000,180,0.0,Low,0.0,Low
11149,41729387,6308634,Phasi Charoen,Southwest,Entire home/apt,1140,1,1.6378355596125165,Moderate,0.14605827465157273,Moderate
11150,41545375,327274394,Sathon,Southwest,Entire home/apt,1900,1,0.6510879906666404,Low,0.028894458757127702,Low
11151,41736425,162537040,Sathon,Southwest,Entire home/apt,1150,200,0.0,Low,0.0,Low
11152,41760156,327258386,Khlong San,Southwest,Entire home/apt,900,1,0.0,Low,0.0,Low
11153,41623113,162537040,Sathon,Southwest,Entire home/apt,650,1000,0.9954614149509441,Moderate,0.055724727151990214,Moderate
11154,41763922,276157895,Bang Kho laen,Southwest,Entire home/apt,1405,2,2.0942643757493995,High,0.24479702157442013,Moderate
11155,41780537,329873188,Sathon,Southwest,Entire home/apt,2100,1,0.0,Low,0.0,Low
11156,41628922,123828822,Sathon,Southwest,Entire home/apt,2800,4,2.4765855007114874,High,0.3698241422989252,High
11157,41652979,313491163,Khlong San,Southwest,Entire home/apt,4500,30,0.0,Low,0.0,Low
11158,41375304,253876942,Khlong San,Southwest,Entire home/apt,1200,1,0.0,Low,0.0,Low
11159,41393163,67585919,Sathon,Southwest,Entire home/apt,1084,3,1.941969292736452,Moderate,0.3885565714175631,High
11160,41657650,48077104,Bang Rak,Southwest,Entire home/apt,4606,2,0.0,Low,0.0,Low
11161,41826811,330581818,Samphanthawong,Southwest,Entire home/apt,1600,1,0.9954614149509441,Moderate,0.055724727151990214,Moderate
11162,41827021,302460823,Bang Rak,Southwest,Entire home/apt,600,1,0.0,Low,0.0,Low
11163,41913505,331495846,Sathon,Southwest,Entire home/apt,1199,1,0.0,Low,0.0,Low
11164,41915873,187780299,Phasi Charoen,Southwest,Entire home/apt,799,3,0.0,Low,0.0,Low
11165,42181172,179160943,Yan na wa,Southwest,Entire home/apt,698,30,0.0,Low,0.0,Low
11166,41918222,27024702,Thon buri,Southwest,Entire home/apt,1249,30,2.1757504902109672,High,0.2903864277985335,Moderate
11167,41925695,305647942,Samphanthawong,Southwest,Entire home/apt,4500,1,1.5282373466484782,Moderate,0.12571128167817108,Moderate
11168,41928855,37962723,Bang Rak,Southwest,Entire home/apt,3780,2,1.2247932123089034,Moderate,0.08069061736922052,Moderate
11169,41885647,26736483,Bang Rak,Southwest,Entire home/apt,880,1,1.9976920722182738,Moderate,0.22080968599036851,Moderate
11170,41943569,331721083,Phasi Charoen,Southwest,Entire home/apt,850,1,1.5282373466484782,Moderate,0.1186250592257821,Moderate
11171,41944795,132473239,Yan na wa,Southwest,Entire home/apt,1490,1,2.4558355417098725,High,0.3698241422989252,High
11172,41947252,132473239,Yan na wa,Southwest,Entire home/apt,1490,1,2.13661451012218,High,0.2624311090597607,Moderate
11173,41948914,132473239,Yan na wa,Southwest,Entire home/apt,1490,1,2.13661451012218,High,0.2624311090597607,Moderate
11174,42220816,291293007,Samphanthawong,Southwest,Entire home/apt,2500,1,0.6510879906666404,Low,0.028894458757127702,Low
11175,41992899,132473239,Yan na wa,Southwest,Entire home/apt,1390,1,2.13661451012218,High,0.266641558673321,Moderate
11176,41994158,132473239,Yan na wa,Southwest,Entire home/apt,1497,1,2.4765855007114874,High,0.37710288340209536,High
11177,42346165,159420966,Bang Rak,Southwest,Entire home/apt,3390,2,0.0,Low,0.0,Low
11178,42223748,291293007,Samphanthawong,Southwest,Entire home/apt,2500,1,0.6510879906666404,Low,0.17719154338408194,Moderate
11179,42232288,51192901,Sathon,Southwest,Entire home/apt,3084,1,0.0,Low,0.0,Low
11180,42232927,14511126,Sathon,Southwest,Entire home/apt,1200,1,0.0,Low,0.0,Low
11181,42366229,26032778,Yan na wa,Southwest,Entire home/apt,1700,120,0.0,Low,0.0,Low
11182,42236143,201677068,Sathon,Southwest,Entire home/apt,1144,1,1.2247932123089034,Moderate,0.08069061736922052,Moderate
11183,42237015,201677068,Sathon,Southwest,Entire home/apt,1144,1,2.615460721095308,High,0.42209493516286833,High
11184,42237057,201677068,Sathon,Southwest,Entire home/apt,1144,1,2.551333935169041,High,0.40330188346887635,High
11185,42237161,201677068,Sathon,Southwest,Entire home/apt,1216,1,2.1757504902109672,High,0.2788285834626853,Moderate
11186,42237208,201677068,Sathon,Southwest,Entire home/apt,1287,1,2.4341196452616876,High,0.36221707652779556,High
11187,42237280,201677068,Sathon,Southwest,Entire home/apt,1173,1,1.9976920722182738,Moderate,0.22579243933177476,Moderate
11188,42241463,47767677,Khlong San,Southwest,Entire home/apt,990,1,1.941969292736452,Moderate,0.21054835974434688,Moderate
11189,42257649,201677068,Sathon,Southwest,Entire home/apt,1287,1,2.6443528639256493,High,0.4354778338625781,High
11190,42257676,201677068,Sathon,Southwest,Entire home/apt,1173,1,2.0942643757493995,High,0.2537765963192301,Moderate
11191,42257859,52161947,Sathon,Southwest,Entire home/apt,1380,1,2.335678680126528,High,0.3311565090490763,Moderate
11192,42257921,52161947,Sathon,Southwest,Entire home/apt,1287,1,2.551333935169041,High,0.40529544145241675,High
11193,42258575,162537040,Sathon,Southwest,Entire home/apt,650,200,0.9954614149509441,Moderate,0.055724727151990214,Moderate
11194,42259254,52161947,Sathon,Southwest,Entire home/apt,1557,1,2.615460721095308,High,0.42556855282183925,High
11195,42389296,201677068,Sathon,Southwest,Entire home/apt,1608,1,2.0942643757493995,High,0.2903864277985335,Moderate
11196,42270695,194512068,Thon buri,Southwest,Entire home/apt,1156,1,1.8100331631971507,Moderate,0.351527043094566,High
11197,42284456,141239016,Bang Rak,Southwest,Entire home/apt,900,1,0.0,Low,0.0,Low
11198,42024546,333052698,Yan na wa,Southwest,Entire home/apt,799,1,0.0,Low,0.0,Low
11199,42025028,333058141,Yan na wa,Southwest,Entire home/apt,1599,1,0.0,Low,0.0,Low
11200,42304013,267746594,Thon buri,Southwest,Entire home/apt,1339,30,2.13661451012218,High,0.266641558673321,Moderate
11201,42315182,69155330,Phasi Charoen,Southwest,Entire home/apt,486,29,1.8100331631971507,Moderate,0.1830369591360309,Moderate
11202,42391656,201677068,Sathon,Southwest,Entire home/apt,2100,1,2.6443528639256493,High,0.4546103700743715,High
11203,42039397,10211986,Bang Rak,Southwest,Entire home/apt,2499,2,2.842171722691169,High,0.49411489780279527,High
11204,42393680,196296354,Bangkok Yai,Southwest,Entire home/apt,2597,1,0.0,Low,0.0,Low
11205,42394308,131643553,Yan na wa,Southwest,Entire home/apt,1618,2,2.5154848191879617,High,0.3885565714175631,High
11206,42396604,159420966,Bang Rak,Southwest,Entire home/apt,3390,2,0.0,Low,0.0,Low
11207,42397222,159420966,Bang Rak,Southwest,Entire home/apt,3390,2,0.6510879906666404,Low,0.16513064758391335,Moderate
11208,42404307,159420966,Bang Rak,Southwest,Entire home/apt,2990,2,0.6510879906666404,Low,0.21054835974434688,Moderate
11209,42594955,201677068,Thung khru,Southwest,Entire home/apt,1057,1,0.6510879906666404,Low,0.028894458757127702,Low
11210,42436682,333052698,Yan na wa,Southwest,Entire home/apt,1799,1,0.0,Low,0.0,Low
11211,42104066,139189243,Bang Rak,Southwest,Entire home/apt,1200,1,1.941969292736452,Moderate,0.22080968599036851,Moderate
11212,42124342,128454738,Chom Thong,Southwest,Entire home/apt,2000,10,0.0,Low,0.0,Low
11213,42142423,26736483,Samphanthawong,Southwest,Entire home/apt,969,1,1.3945657669083018,Moderate,0.19987419166551426,Moderate
11214,42142432,26736483,Bang Rak,Southwest,Entire home/apt,1874,16,2.1757504902109672,High,0.2788285834626853,Moderate
11215,42142442,26736483,Bang Rak,Southwest,Entire home/apt,1874,16,2.13661451012218,High,0.266641558673321,Moderate
11216,42145794,26736483,Bang Rak,Southwest,Entire home/apt,1874,16,1.8799075570967627,Moderate,0.2866008991022408,Moderate
11217,42467547,159420966,Bang Rak,Southwest,Entire home/apt,2990,2,1.8100331631971507,Moderate,0.4686809167048688,High
11218,42475844,338218755,Thung khru,Southwest,Entire home/apt,4000,1,0.0,Low,0.0,Low
11219,42632046,77270431,Bangkok Yai,Southwest,Entire home/apt,900,30,0.0,Low,0.0,Low
11220,42769716,199133523,Bang Kho laen,Southwest,Entire home/apt,693,2,0.0,Low,0.0,Low
11221,42519610,333052698,Yan na wa,Southwest,Entire home/apt,3299,1,0.0,Low,0.0,Low
11222,42649154,5331436,Yan na wa,Southwest,Entire home/apt,1500,30,0.0,Low,0.0,Low
11223,42649985,19266319,Bang Rak,Southwest,Entire home/apt,2750,28,0.6510879906666404,Low,0.04699779131937704,Moderate
11224,42546801,27870775,Yan na wa,Southwest,Entire home/apt,2500,180,0.0,Low,0.0,Low
11225,42948431,341948067,Chom Thong,Southwest,Entire home/apt,1500,90,0.0,Low,0.0,Low
11226,42782387,340735249,Sathon,Southwest,Entire home/apt,2200,3,2.4765855007114874,High,0.3794595674579727,High
11227,42785654,54440336,Khlong San,Southwest,Entire home/apt,3500,1,0.0,Low,0.0,Low
11228,42804293,276418453,Khlong San,Southwest,Entire home/apt,2500,365,1.3945657669083018,Moderate,0.10396780237021998,Moderate
11229,42845422,341188013,Sathon,Southwest,Entire home/apt,1330,1,2.30756575891251,High,0.3280580630538365,Moderate
11230,43194012,342113311,Bang Rak,Southwest,Entire home/apt,1099,180,1.2247932123089034,Moderate,0.11137892354360517,Moderate
11231,43194754,342113311,Yan na wa,Southwest,Entire home/apt,833,90,0.9954614149509441,Moderate,0.06424470778217749,Moderate
11232,42866395,162537040,Sathon,Southwest,Entire home/apt,520,300,0.0,Low,0.0,Low
11233,42992449,15214203,Sathon,Southwest,Entire home/apt,1730,1,1.8799075570967627,Moderate,0.2748384629701946,Moderate
11234,43004277,342354558,Khlong San,Southwest,Entire home/apt,3620,1,0.0,Low,0.0,Low
11235,43226662,74797321,Rat Burana,Southwest,Entire home/apt,970,30,0.0,Low,0.0,Low
11236,43228258,163663159,Bang Rak,Southwest,Entire home/apt,1900,90,0.0,Low,0.0,Low
11237,42882386,341463869,Sathon,Southwest,Entire home/apt,900,1,0.0,Low,0.0,Low
11238,42898423,276781306,Sathon,Southwest,Entire home/apt,1157,3,2.4113514105025904,High,0.3569529949017072,High
11239,42898636,276781306,Sathon,Southwest,Entire home/apt,1580,1,2.13661451012218,High,0.2748384629701946,Moderate
11240,42898692,72097387,Chom Thong,Southwest,Entire home/apt,1074,10,1.2247932123089034,Moderate,0.4686809167048688,High
11241,42906014,201677068,Sathon,Southwest,Entire home/apt,2100,1,2.3874326841720483,High,0.36221707652779556,High
11242,42919667,326096848,Sathon,Southwest,Entire home/apt,1493,30,0.0,Low,0.0,Low
11243,42932033,341188013,Sathon,Southwest,Entire home/apt,2100,1,2.496445953169705,High,0.39075158997699605,High
11244,43249063,15214203,Sathon,Southwest,Entire home/apt,2650,1,0.6510879906666404,Low,0.028894458757127702,Low
11245,43252371,344417587,Yan na wa,Southwest,Entire home/apt,3428,7,0.0,Low,0.0,Low
11246,42932813,310796608,Yan na wa,Southwest,Entire home/apt,1489,2,0.0,Low,0.0,Low
11247,43435007,201677068,Sathon,Southwest,Entire home/apt,1173,1,1.3945657669083018,Moderate,0.3698241422989252,High
11248,43435021,201677068,Sathon,Southwest,Entire home/apt,1080,1,2.2777393054206434,High,0.3280580630538365,Moderate
11249,43435034,201677068,Sathon,Southwest,Entire home/apt,1144,1,1.9976920722182738,Moderate,0.24479702157442013,Moderate
11250,43435049,201677068,Sathon,Southwest,Entire home/apt,1046,1,2.30756575891251,High,0.3401610582732097,High
11251,43027061,342479471,Thon buri,Southwest,Entire home/apt,3540,1,0.6510879906666404,Low,0.028894458757127702,Low
11252,43028237,15214203,Sathon,Southwest,Entire home/apt,2995,1,0.9954614149509441,Moderate,0.12571128167817108,Moderate
11253,43252747,201677068,Sathon,Southwest,Entire home/apt,1743,1,0.6510879906666404,Low,0.3885565714175631,High
11254,43028274,95640425,Thon buri,Southwest,Entire home/apt,1400,30,0.0,Low,0.0,Low
11255,43252991,201677068,Sathon,Southwest,Entire home/apt,1608,1,2.13661451012218,High,0.282748831209836,Moderate
11256,43261214,139189243,Sathon,Southwest,Entire home/apt,1898,1,1.7303127212812606,Moderate,0.17122396817002358,Moderate
11257,43272261,139189243,Sathon,Southwest,Entire home/apt,1929,1,2.245996039897649,High,0.3342057748120087,Moderate
11258,43279568,201677068,Sathon,Southwest,Entire home/apt,1287,1,2.212095488251514,High,0.3083699891852536,Moderate
11259,43279623,201677068,Sathon,Southwest,Entire home/apt,1144,1,1.9976920722182738,Moderate,0.24017998662486048,Moderate
11260,43443335,50445940,Bang Rak,Southwest,Entire home/apt,1200,30,0.0,Low,0.0,Low
11261,43445261,201677068,Sathon,Southwest,Entire home/apt,1730,1,1.8100331631971507,Moderate,0.4130080158651824,High
11262,43445551,341188013,Sathon,Southwest,Entire home/apt,1259,1,2.3622513656370576,High,0.351527043094566,High
11263,43453906,201677068,Sathon,Southwest,Entire home/apt,1080,1,1.7303127212812606,Moderate,0.17719154338408194,Moderate
11264,43453918,201677068,Sathon,Southwest,Entire home/apt,1380,1,1.9976920722182738,Moderate,0.24932849381694847,Moderate
11265,43471319,137954329,Khlong San,Southwest,Entire home/apt,650,1,0.0,Low,0.0,Low
11266,43471423,52161947,Sathon,Southwest,Entire home/apt,1244,1,1.7303127212812606,Moderate,0.17719154338408194,Moderate
11267,43485088,15214203,Sathon,Southwest,Entire home/apt,1073,1,1.8799075570967627,Moderate,0.21572922278242185,Moderate
11268,43502160,303816291,Bangkok Yai,Southwest,Entire home/apt,2944,1,0.0,Low,0.0,Low
11269,43312186,324456745,Samphanthawong,Southwest,Entire home/apt,1200,1,0.0,Low,0.0,Low
11270,43312235,324456745,Samphanthawong,Southwest,Entire home/apt,1400,1,0.0,Low,0.0,Low
11271,43312271,324456745,Samphanthawong,Southwest,Entire home/apt,1700,1,0.0,Low,0.0,Low
11272,43312318,324456745,Samphanthawong,Southwest,Entire home/apt,2000,1,0.0,Low,0.0,Low
11273,43312890,344907061,Sathon,Southwest,Entire home/apt,1400,3,2.2777393054206434,High,0.3342057748120087,Moderate
11274,43314781,1233171,Khlong San,Southwest,Entire home/apt,1500,90,1.2247932123089034,Moderate,0.11137892354360517,Moderate
11275,43064565,223678191,Phasi Charoen,Southwest,Entire home/apt,500,7,0.0,Low,0.0,Low
11276,43531586,138172399,Phasi Charoen,Southwest,Entire home/apt,914,14,1.2247932123089034,Moderate,0.3569529949017072,High
